time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-11T09:30:03.250Z,38.8268318,-122.8525009,2.62,0.56,md,13,108,0.003488,0.02,nc,nc72391955,2015-02-11T10:02:02.616Z,"9km WNW of The Geysers, California",earthquake
2015-02-11T09:25:51.388Z,41.8549,-119.6278,6.2235,1.17,ml,4,224.21,0.159,0.1524,nn,nn00482465,2015-02-13T09:59:03.080Z,"70km ESE of Lakeview, Oregon",earthquake
2015-02-11T09:23:51.238Z,41.8565,-119.653,6.3614,1,ml,4,223.44,0.144,0.0601,nn,nn00482464,2015-02-13T09:55:50.078Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T09:23:20.730Z,38.8269997,-122.803833,3.31,0.56,md,8,181,0.00606,0.01,nc,nc72391950,2015-02-11T09:50:02.476Z,"6km NW of The Geysers, California",earthquake
2015-02-11T09:23:09.500Z,19.0872,-66.4602,50,2,Md,3,302.4,0.60995608,0.07,pr,pr15042003,2015-02-11T09:43:59.018Z,"69km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-02-11T09:22:35.000Z,62.1598,-153.2649,3.6,1.3,ml,,,,0.57,ak,ak11507714,2015-02-14T00:08:43.709Z,"149km SE of McGrath, Alaska",earthquake
2015-02-11T09:22:05.900Z,19.0771,-66.4455,50,2.9,Md,7,266.4,0.60187124,0.28,pr,pr15042002,2015-02-11T17:24:34.620Z,"68km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-02-11T09:21:37.410Z,38.7970009,-122.7389984,2.23,1,md,13,110,0.01386,0.01,nc,nc72391945,2015-02-11T09:50:02.342Z,"2km NE of The Geysers, California",earthquake
2015-02-11T09:09:10.810Z,41.877,-119.62,9.5416,1.67,ml,5,220.81,0.151,0.0923,nn,nn00482034,2015-02-11T09:24:56.336Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-11T09:01:59.000Z,59.7349,-152.2527,67.2,1.4,ml,,,,0.3,ak,ak11507713,2015-02-14T00:09:29.845Z,"24km W of Anchor Point, Alaska",earthquake
2015-02-11T09:00:59.700Z,18.0713,-67.0798,22,1.6,Md,6,194.4,0.10420457,0.44,pr,pr15042006,2015-02-11T12:44:09.255Z,"1km S of Sabana Eneas, Puerto Rico",earthquake
2015-02-11T08:59:09.420Z,44.1633333,-110.2745,5.67,0.98,md,10,113,0.15,0.12,uu,uu60101567,2015-02-11T16:20:19.760Z,"55km SE of Old Faithful Geyser, Wyoming",earthquake
2015-02-11T08:58:43.770Z,41.8773,-119.6349,8.1741,1.19,ml,5,220.4,0.141,0.1194,nn,nn00482030,2015-02-11T09:18:39.093Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T08:57:11.580Z,33.5,-116.5013333,14.87,0.26,ml,15,198,0.06247,0.09,ci,ci37314992,2015-02-12T21:04:15.678Z,"17km ESE of Anza, California",earthquake
2015-02-11T08:56:37.846Z,41.8708,-119.6452,6.3752,1.02,ml,4,221.24,0.139,0.2069,nn,nn00482035,2015-02-11T09:34:22.184Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-11T08:55:19.540Z,38.0175,-122.2665,5.84,0.8,md,24,61,0.006142,0.11,nc,nc72391940,2015-02-12T04:54:04.775Z,"1km E of Hercules, California",earthquake
2015-02-11T08:54:29.944Z,36.5391,-116.6036,10.3313,0.41,ml,12,80.21,0.074,0.1179,nn,nn00482028,2015-02-11T19:58:53.875Z,"43km SSE of Beatty, Nevada",earthquake
2015-02-11T08:46:24.210Z,46.3255,-122.2276667,12.92,0.48,md,10,245,0.03399,0.13,uw,uw60966406,2015-02-11T18:25:57.880Z,"26km S of Morton, Washington",earthquake
2015-02-11T08:43:49.600Z,36.1224,-97.038,4.2,2.5,ml,,52,,0.49,us,usc000tnzu,2015-02-12T05:05:56.890Z,"1km ENE of Stillwater, Oklahoma",earthquake
2015-02-11T08:43:16.000Z,62.9937,-148.846,13.5,0.5,ml,,,,0.3,ak,ak11507712,2015-02-14T00:09:25.936Z,"44km S of Cantwell, Alaska",earthquake
2015-02-11T08:37:02.077Z,41.8881,-119.6108,7.8374,0.96,ml,4,219.25,0.151,0.1484,nn,nn00482036,2015-02-11T09:37:33.929Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-11T08:33:42.547Z,41.886,-119.6301,6.7371,1.24,ml,4,219.11,0.14,0.1058,nn,nn00482463,2015-02-13T09:49:28.857Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T08:33:26.490Z,38.8131676,-122.8131638,3.82,0.18,md,7,176,0.01489,0.02,nc,nc72391930,2015-02-11T09:08:01.433Z,"6km NW of The Geysers, California",earthquake
2015-02-11T08:30:46.000Z,61.2786,-147.6437,0,1.4,ml,,,,0.8,ak,ak11506158,2015-02-14T00:07:18.364Z,"71km WNW of Valdez, Alaska",earthquake
2015-02-11T08:21:55.000Z,63.125,-149.0056,10.3,0.6,ml,,,,0.4,ak,ak11507710,2015-02-14T00:08:41.681Z,"29km S of Cantwell, Alaska",earthquake
2015-02-11T08:20:15.620Z,38.8003349,-122.7981644,3.39,0.62,md,10,92,0.007943,0.02,nc,nc72391925,2015-02-11T08:46:02.820Z,"4km NW of The Geysers, California",earthquake
2015-02-11T08:12:22.491Z,36.6189,-117.1472,7.937,0.33,ml,11,146.12,0.111,0.0987,nn,nn00482239,2015-02-12T16:27:48.923Z,"47km SW of Beatty, Nevada",earthquake
2015-02-11T08:08:05.572Z,41.9025,-119.6276,8.8178,1.31,ml,5,216.45,0.134,0.1318,nn,nn00482054,2015-02-11T18:47:40.140Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T08:05:02.579Z,41.8484,-119.6782,6.0001,0.56,ml,4,224.35,0.138,0.0758,nn,nn00482459,2015-02-13T09:24:51.138Z,"66km SE of Lakeview, Oregon",earthquake
2015-02-11T08:03:19.000Z,63.7852,-148.8092,9.9,1,ml,,,,0.55,ak,ak11507709,2015-02-14T00:09:21.875Z,"11km SE of Healy, Alaska",earthquake
2015-02-11T08:03:04.000Z,61.683,-148.1057,15.1,1,ml,,,,0.62,ak,ak11506156,2015-02-14T00:08:18.490Z,"41km ESE of Sutton-Alpine, Alaska",earthquake
2015-02-11T08:01:25.000Z,62.0709,-150.017,20,1.1,ml,,,,0.34,ak,ak11507707,2015-02-14T00:09:19.793Z,"13km SW of Y, Alaska",earthquake
2015-02-11T08:00:21.946Z,41.8837,-119.6308,6.6073,0.84,ml,4,219.46,0.14,0.1396,nn,nn00482458,2015-02-13T09:18:36.487Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:59:48.000Z,52.8947,-169.5906,4.8,2.5,ml,,,,0.47,ak,ak11506153,2015-02-14T00:14:45.309Z,"48km W of Nikolski, Alaska",earthquake
2015-02-11T07:59:46.642Z,41.8614,-119.6566,1.6501,0.81,ml,3,222.57,0.139,0,nn,nn00482457,2015-02-13T09:12:17.297Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:58:50.261Z,39.5754,-118.0717,1.1675,1.57,ml,9,248.28,1.01,0.2184,nn,nn00482015,2015-02-11T15:23:22.782Z,"61km E of Fallon, Nevada",earthquake
2015-02-11T07:58:12.845Z,36.6281,-117.1463,7.8775,0.37,ml,9,179.66,0.11,0.1833,nn,nn00482236,2015-02-12T16:21:13.947Z,"46km SW of Beatty, Nevada",earthquake
2015-02-11T07:56:44.100Z,19.1259,-67.1299,7,2.4,Md,3,356.4,0.65487184,0.25,pr,pr15042007,2015-02-11T15:02:54.125Z,"70km N of Isabela, Puerto Rico",earthquake
2015-02-11T07:56:29.151Z,41.8865,-119.6213,8.0983,1.44,ml,5,219.23,0.145,0.1605,nn,nn00482031,2015-02-11T09:09:04.743Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:55:15.700Z,18.83,-65.2218,49,3,Md,11,223.2,0.5228195,0.43,pr,pr15042005,2015-02-11T15:57:47.487Z,"58km N of Culebra, Puerto Rico",earthquake
2015-02-11T07:54:50.512Z,41.8825,-119.6228,10.2914,1.31,ml,4,219.85,0.146,0.0987,nn,nn00482456,2015-02-13T09:06:01.346Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:54:01.060Z,38.7939987,-122.7949982,3.37,0.7,md,12,125,0.005593,0.03,nc,nc72391920,2015-02-11T07:55:35.520Z,"3km WNW of The Geysers, California",earthquake
2015-02-11T07:50:23.550Z,38.7971649,-122.8079987,3.75,0.83,md,15,71,0.00963,0.03,nc,nc72391915,2015-02-11T08:21:02.312Z,"4km WNW of The Geysers, California",earthquake
2015-02-11T07:49:21.820Z,38.796,-122.7986667,3.47,2.93,md,84,22,0.0084,0.06,nc,nc72391910,2015-02-12T03:39:20.072Z,"4km WNW of The Geysers, California",earthquake
2015-02-11T07:45:58.000Z,61.0264,-151.6415,76.7,1.3,ml,,,,0.22,ak,ak11507705,2015-02-14T00:09:17.787Z,"42km NNW of Nikiski, Alaska",earthquake
2015-02-11T07:44:29.281Z,41.8837,-119.618,11.1398,2,ml,4,219.77,0.149,0.1526,nn,nn00482029,2015-02-11T09:02:07.692Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:41:23.490Z,38.8391685,-122.8433304,0.02,1.14,md,10,159,0.03038,0.38,nc,nc72391905,2015-02-11T11:16:03.151Z,"10km W of Cobb, California",earthquake
2015-02-11T07:37:51.664Z,41.8812,-119.6248,7.7271,0.79,ml,4,220.01,0.146,0.0472,nn,nn00482453,2015-02-13T08:59:42.883Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:34:02.160Z,38.8093338,-122.8255005,2.53,0.69,md,12,113,0.002911,0.03,nc,nc72391900,2015-02-11T08:09:07.150Z,"6km WNW of The Geysers, California",earthquake
2015-02-11T07:34:00.386Z,41.8817,-119.6263,6.2218,1.46,ml,5,219.89,0.144,0.1672,nn,nn00482053,2015-02-11T19:08:53.420Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:32:59.618Z,41.8967,-119.6282,7.817,2.08,ml,5,123.06,0.136,0.1283,nn,nn00482008,2015-02-11T19:16:07.580Z,"71km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:29:23.941Z,41.892,-119.6221,7.7711,2.93,ml,5,218.31,0.142,0.1425,nn,nn00482016,2015-02-11T19:23:06.220Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:28:05.889Z,41.8447,-119.6534,7.1897,1.68,ml,5,124.19,0.153,0.0847,nn,nn00482012,2015-02-11T07:56:10.837Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:27:06.000Z,62.1231,-148.0752,38.2,1.1,ml,,,,0.29,ak,ak11507704,2015-02-14T00:08:39.717Z,"54km NE of Sutton-Alpine, Alaska",earthquake
2015-02-11T07:16:17.790Z,38.8216667,-122.7628326,2.54,1.18,md,27,53,0.01039,0.04,nc,nc72391880,2015-02-11T10:42:05.024Z,"3km W of Cobb, California",earthquake
2015-02-11T07:09:34.699Z,41.8954,-119.6255,8.371,1.29,ml,5,217.67,0.138,0.1271,nn,nn00482021,2015-02-11T08:24:34.332Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:09:05.000Z,61.2397,-145.2793,17.9,1.4,ml,,,,0.34,ak,ak11506151,2015-02-14T00:08:15.458Z,"54km SW of Chitina, Alaska",earthquake
2015-02-11T07:08:33.600Z,44.5731,-112.7393,11.8,1.3,mc,16,100.799991936001,0.2470367,0.13,mb,mb15764263,2015-02-13T16:37:56.776Z,"13km WSW of Lima, Montana",earthquake
2015-02-11T07:06:05.110Z,41.887,-119.6145,10.0154,1.13,ml,5,219.32,0.149,0.1286,nn,nn00482019,2015-02-11T08:18:15.418Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-11T07:03:20.300Z,44.5795,-112.7536,10.2,1.4,mc,21,104.399991648001,0.2569182,0.16,mb,mb15106574,2015-02-13T16:37:52.254Z,"14km WSW of Lima, Montana",earthquake
2015-02-11T06:59:13.900Z,44.6431,-111.8965,10.8,1,mc,18,68.3999945280004,0.1859513,0.16,mb,mb15448885,2015-02-13T16:37:47.903Z,"55km E of Lima, Montana",earthquake
2015-02-11T06:58:36.714Z,39.2401,-120.1018,7.3124,0.29,ml,9,93.45,0.038,0.1375,nn,nn00482452,2015-02-13T08:53:25.296Z,"4km W of Tahoe Vista, California",earthquake
2015-02-11T06:56:35.500Z,44.576,-112.7425,10.5,1.4,mc,18,100.799991936001,0.2488333,0.08,mb,mb15922734,2015-02-13T16:37:43.651Z,"13km WSW of Lima, Montana",earthquake
2015-02-11T06:51:21.332Z,41.8527,-119.6566,8.1543,0.99,ml,5,224.01,0.145,0.1666,nn,nn00482000,2015-02-11T07:08:19.658Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T06:45:51.628Z,41.8916,-119.6306,8.2476,1.13,ml,5,218.16,0.136,0.1298,nn,nn00481999,2015-02-11T07:05:02.773Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-11T06:43:15.655Z,41.8752,-119.639,9.9762,1.11,ml,5,220.65,0.14,0.1415,nn,nn00481984,2015-02-11T07:01:31.120Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-11T06:42:41.000Z,56.5137,-169.4283,30.6,3.2,ml,,,,0.65,ak,ak11507702,2015-02-14T00:14:25.339Z,"88km SE of City of Saint Paul, Alaska",earthquake
2015-02-11T06:36:31.633Z,41.8925,-119.6297,8.7418,1.57,ml,5,218.04,0.137,0.1432,nn,nn00481986,2015-02-11T06:51:56.291Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-11T06:29:51.810Z,41.8782,-119.6636,7.4619,0.86,ml,4,219.61,0.124,0.0853,nn,nn00482450,2015-02-13T08:31:39.905Z,"66km ESE of Lakeview, Oregon",earthquake
2015-02-11T06:20:38.915Z,41.8911,-119.6312,8.3335,1.56,ml,5,218.23,0.136,0.1116,nn,nn00482052,2015-02-11T15:03:46.092Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-11T06:19:35.027Z,41.902,-119.6305,9.2248,2.79,ml,5,128.74,0.132,0.147,nn,nn00481976,2015-02-11T19:24:10.640Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-11T06:16:13.880Z,39.1768333,-123.1798333,6.88,2,md,18,84,0.09848,0.04,nc,nc72391870,2015-02-11T21:42:04.603Z,"3km NE of Ukiah, California",earthquake
2015-02-11T06:02:11.000Z,63.1166,-149.3099,86.2,1.2,ml,,,,0.16,ak,ak11507701,2015-02-14T00:08:37.672Z,"35km SSW of Cantwell, Alaska",earthquake
2015-02-11T05:33:14.850Z,38.8170013,-122.8083344,3.69,1.13,md,27,41,0.006527,0.03,nc,nc72391860,2015-02-11T10:02:02.470Z,"6km NW of The Geysers, California",earthquake
2015-02-11T05:22:05.000Z,59.8142,-152.351,69.7,1.6,ml,,,,0.36,ak,ak11507700,2015-02-14T00:08:35.674Z,"29km W of Anchor Point, Alaska",earthquake
2015-02-11T05:20:12.880Z,13.5783,-90.7874,41.99,4.4,mb,,139,1.288,1.36,us,usc000tnx9,2015-02-11T22:29:27.570Z,"38km S of Puerto San Jose, Guatemala",earthquake
2015-02-11T05:18:49.000Z,54.3985,-161.2532,14.5,2.5,ml,,,,0.58,ak,ak11507699,2015-02-14T00:14:48.609Z,"115km SSW of Sand Point, Alaska",earthquake
2015-02-11T05:13:04.130Z,38.8381667,-122.8033333,2.68,1.11,md,44,31,0.01015,0.03,nc,nc72391850,2015-02-12T03:30:02.309Z,"7km WNW of Cobb, California",earthquake
2015-02-11T05:11:33.330Z,-34.2263,-71.9164,43.35,4.5,mwr,,93,1.094,0.38,us,usc000tnx2,2015-02-12T21:13:39.917Z,"67km NW of Santa Cruz, Chile",earthquake
2015-02-11T05:10:05.260Z,38.8215,-122.7941667,3.57,1.18,md,44,25,0.01257,0.05,nc,nc72391845,2015-02-12T03:05:04.489Z,"5km NNW of The Geysers, California",earthquake
2015-02-11T04:59:30.970Z,38.8078346,-122.8123322,3.8,0.55,md,9,100,0.0132,0.02,nc,nc72391840,2015-02-11T05:01:05.300Z,"5km NW of The Geysers, California",earthquake
2015-02-11T04:55:24.440Z,37.4608333,-118.8205,1.96,0.69,md,17,253,0.1291,0.03,nc,nc72391835,2015-02-11T18:39:03.527Z,"24km SSE of Mammoth Lakes, California",earthquake
2015-02-11T04:54:36.450Z,38.8120003,-122.8133316,3.71,0.45,md,9,95,0.01166,0.03,nc,nc72391830,2015-02-11T04:56:10.390Z,"6km NW of The Geysers, California",earthquake
2015-02-11T04:53:02.100Z,47.7841667,-122.5901667,21.85,0.97,md,9,163,0.2181,0.18,uw,uw60966291,2015-02-11T07:33:07.420Z,"5km ESE of Lofall, Washington",earthquake
2015-02-11T04:47:34.490Z,38.7775002,-122.7529984,1.25,0.99,md,15,62,0.01205,0.03,nc,nc72391820,2015-02-11T04:49:11.380Z,"0km E of The Geysers, California",earthquake
2015-02-11T04:28:52.500Z,19.4038,-155.2778,1.6,0.7,Md,,43.2,0.00898315,0.09,hv,hv60849261,2015-02-11T19:43:50.324Z,"5km SW of Volcano, Hawaii",earthquake
2015-02-11T04:26:55.130Z,36.93,-121.428,7.15,2.02,md,70,28,0.05549,0.07,nc,nc72391815,2015-02-11T20:44:03.352Z,"8km NNW of Hollister, California",earthquake
2015-02-11T04:25:27.000Z,62.7285,-143.1477,13.4,1.7,ml,,,,0.68,ak,ak11507698,2015-02-14T00:09:09.764Z,"68km S of Tok, Alaska",earthquake
2015-02-11T04:22:02.080Z,33.739,-117.5343333,6.65,1.26,ml,36,68,0.08383,0.25,ci,ci37314984,2015-02-11T17:38:17.006Z,"10km NNE of Trabuco Canyon, California",earthquake
2015-02-11T04:07:17.740Z,36.9308333,-121.4286667,6.32,1.39,md,52,27,0.05582,0.06,nc,nc72391800,2015-02-11T19:32:03.956Z,"9km NNW of Hollister, California",earthquake
2015-02-11T03:59:23.650Z,34.0613333,-117.301,9.4,1.21,ml,19,86,0.09061,0.21,ci,ci37314976,2015-02-11T17:38:08.992Z,"2km SE of Colton, California",earthquake
2015-02-11T03:54:51.000Z,62.5092,-149.2644,53.4,1.1,ml,,,,0.33,ak,ak11507697,2015-02-14T00:08:32.643Z,"48km ENE of Talkeetna, Alaska",earthquake
2015-02-11T03:42:55.100Z,17.7108,-68.3369,107,3.5,Md,9,334.8,1.2576414,0.25,pr,pr15042001,2015-02-11T11:45:38.567Z,"79km SSE of Boca de Yuma, Dominican Republic",earthquake
2015-02-11T03:42:46.000Z,65.2404,-147.0269,14.2,1.1,ml,,,,0.36,ak,ak11506149,2015-02-14T00:07:22.315Z,"54km NNE of Badger, Alaska",earthquake
2015-02-11T03:33:30.989Z,36.5181,-115.2902,4.9848,1.63,ml,17,85.01,0.108,0.1822,nn,nn00481957,2015-02-11T07:15:43.575Z,"36km NW of Nellis Air Force Base, Nevada",earthquake
2015-02-11T03:30:12.140Z,13.2728,92.3704,17.53,5.1,mwb,,46,8.056,0.93,us,usc000tnwj,2015-02-11T04:44:19.987Z,"178km NNW of Bamboo Flat, India",earthquake
2015-02-11T03:24:26.510Z,36.1706667,-121.6111667,11.58,1.66,md,30,141,0.0286,0.08,nc,nc72391790,2015-02-11T06:05:02.637Z,"36km WSW of Greenfield, California",earthquake
2015-02-11T03:16:55.000Z,63.1347,-151.328,5.6,1.3,ml,,,,0.67,ak,ak11506146,2015-02-14T00:08:23.553Z,"109km NW of Talkeetna, Alaska",earthquake
2015-02-11T03:15:19.000Z,62.0888,-150.3946,68.4,1.3,ml,,,,0.27,ak,ak11507694,2015-02-14T00:09:07.759Z,"29km WSW of Y, Alaska",earthquake
2015-02-11T03:13:02.000Z,62.8018,-148.7774,64.9,0.8,ml,,,,0.39,ak,ak11507693,2015-02-14T00:08:30.662Z,"66km S of Cantwell, Alaska",earthquake
2015-02-11T03:12:34.220Z,38.8144989,-122.819664,3.53,0.43,md,6,125,0.00932,0.02,nc,nc72391785,2015-02-11T03:14:09.160Z,"6km NW of The Geysers, California",earthquake
2015-02-11T02:59:12.520Z,33.4486667,-116.5693333,12.08,0.37,ml,19,86,0.0535,0.3,ci,ci37314968,2015-02-11T17:38:27.032Z,"15km SE of Anza, California",earthquake
2015-02-11T02:56:50.650Z,47.4546667,-122.917,15.94,0.56,md,6,262,0.126,0.11,uw,uw60966266,2015-02-11T07:22:13.120Z,"6km W of Belfair, Washington",earthquake
2015-02-11T02:50:44.040Z,38.8228333,-122.8435,2.46,1.55,md,55,37,0.006622,0.03,nc,nc72391770,2015-02-11T06:28:02.489Z,"9km NW of The Geysers, California",earthquake
2015-02-11T02:31:59.000Z,63.1959,-150.6575,123.5,1.4,ml,,,,0.31,ak,ak11507692,2015-02-14T00:09:05.758Z,"88km WSW of Cantwell, Alaska",earthquake
2015-02-11T02:21:19.612Z,39.5943,-118.0648,0,1.37,ml,5,256.33,1.024,0.1938,nn,nn00481953,2015-02-11T06:48:31.237Z,"62km ENE of Fallon, Nevada",earthquake
2015-02-11T02:14:53.000Z,63.1976,-151.3583,10.8,1,ml,,,,0.66,ak,ak11507691,2015-02-14T00:08:28.636Z,"116km NNW of Talkeetna, Alaska",earthquake
2015-02-11T02:12:40.870Z,33.6211667,-116.6811667,14.24,0.28,ml,15,76,0.048,0.08,ci,ci37314960,2015-02-12T18:33:38.028Z,"7km N of Anza, California",earthquake
2015-02-11T02:09:13.000Z,56.1377,-150.0817,27.7,3.5,ml,,,,0.78,ak,ak11506140,2015-02-14T00:09:27.464Z,"232km SE of Kodiak, Alaska",earthquake
2015-02-11T02:07:35.460Z,46.1993333,-122.1793333,3.17,0.81,ml,13,64,0.01641,0.09,uw,uw60966256,2015-02-11T06:34:23.590Z,"38km NNE of Amboy, Washington",earthquake
2015-02-11T02:06:06.500Z,19.4417,-154.8822,1,1.4,Md,,252,0.03593261,0.27,hv,hv60849241,2015-02-11T05:59:39.238Z,"4km SE of Leilani Estates, Hawaii",earthquake
2015-02-11T02:04:52.768Z,39.566,-118.093,0,1.73,ml,10,246.3,0.995,0.1966,nn,nn00481951,2015-02-11T06:45:15.396Z,"59km E of Fallon, Nevada",earthquake
2015-02-11T01:52:09.200Z,44.853,-111.459,6.1,3,ml,,,,0.38,us,usc000tnwb,2015-02-13T17:09:37.486Z,"35km NW of West Yellowstone, Montana",earthquake
2015-02-11T01:48:43.580Z,37.0431667,-121.1961667,9.19,1.1,md,28,101,0.01991,0.05,nc,nc72391760,2015-02-11T08:21:02.128Z,"27km NE of Hollister, California",earthquake
2015-02-11T01:45:48.240Z,34.0178333,-116.445,1.26,0.89,ml,22,54,0.06876,0.29,ci,ci37314952,2015-02-11T17:38:29.360Z,"8km NE of Desert Hot Springs, California",earthquake
2015-02-11T01:39:58.000Z,62.4631,-151.8725,15,1.2,ml,,,,0.49,ak,ak11507688,2015-02-14T00:09:03.742Z,"92km W of Talkeetna, Alaska",earthquake
2015-02-11T01:39:09.540Z,36.2856667,-89.4465,5.45,1.53,md,12,56,0.01765,0.06,nm,nm60068817,2015-02-11T14:19:16.040Z,"4km NE of Ridgely, Tennessee",earthquake
2015-02-11T01:35:42.860Z,38.7553329,-122.7235031,3.13,0.58,md,7,156,0.01665,0.03,nc,nc72391755,2015-02-11T01:37:20.700Z,"3km SE of The Geysers, California",earthquake
2015-02-11T01:29:48.200Z,19.4082,-155.3175,4.7,0.7,Md,,75.6,0.01796631,0.09,hv,hv60849216,2015-02-11T06:15:54.379Z,"8km WSW of Volcano, Hawaii",earthquake
2015-02-11T01:23:08.000Z,62.3468,-149.0994,0.2,1,ml,,,,0.5,ak,ak11507687,2015-02-14T00:09:01.723Z,"44km ENE of Y, Alaska",earthquake
2015-02-11T01:17:25.070Z,38.8441658,-122.8286667,2.34,0.43,md,7,92,0.007706,0,nc,nc72391750,2015-02-11T02:20:06.059Z,"9km WNW of Cobb, California",earthquake
2015-02-11T01:12:36.000Z,63.0925,-144.3758,4,1.8,ml,,,,0.74,ak,ak11506133,2015-02-14T00:08:21.507Z,"75km WSW of Tok, Alaska",earthquake
2015-02-11T01:09:21.000Z,54.4702,-162.295,54.6,2.8,ml,,,,0.3,ak,ak11507685,2015-02-14T00:14:52.526Z,"83km ESE of False Pass, Alaska",earthquake
2015-02-11T01:01:00.000Z,62.7291,-149.253,64.1,1.5,ml,,,,0.55,ak,ak11506131,2015-02-14T00:06:37.062Z,"63km NE of Talkeetna, Alaska",earthquake
2015-02-11T00:57:10.670Z,33.6286667,-116.6766667,15.77,0.51,ml,18,103,0.05495,0.12,ci,ci37314944,2015-02-11T17:38:43.954Z,"8km N of Anza, California",earthquake
2015-02-11T00:51:03.390Z,35.8414,-97.4631,4.8,2.5,mb_lg,,69,0.045,0.29,us,usc000tnw3,2015-02-11T06:18:12.438Z,"5km SW of Guthrie, Oklahoma",earthquake
2015-02-11T00:42:05.450Z,38.8166667,-122.827,3.06,1.28,md,45,41,0.007971,0.03,nc,nc72391745,2015-02-11T03:57:09.243Z,"7km NW of The Geysers, California",earthquake
2015-02-11T00:41:10.650Z,39.1426667,-82.7448333,19.64,2.65,md,11,104,0.4135,0.21,se,se60004208,2015-02-12T19:47:17.036Z,"13km NW of Jackson, Ohio",earthquake
2015-02-11T00:37:41.114Z,41.9564,-119.6387,0.8418,1.66,ml,4,207.09,0.113,0.0785,nn,nn00481972,2015-02-11T06:32:38.353Z,"63km ESE of Lakeview, Oregon",earthquake
2015-02-11T00:25:21.000Z,61.1186,-141.5752,10.1,0.8,ml,,,,0.39,ak,ak11507683,2015-02-14T00:07:10.307Z,"126km NNE of Cape Yakataga, Alaska",earthquake
2015-02-11T00:25:05.750Z,38.8181648,-122.8171692,2.78,0.32,md,15,83,0.007615,0.02,nc,nc72391740,2015-02-11T00:26:57.930Z,"6km NW of The Geysers, California",earthquake
2015-02-11T00:21:25.720Z,35.0378333,-117.6855,0.01,1.17,ml,20,57,0.1036,0.2,ci,ci37314936,2015-02-12T18:30:05.392Z,"5km NW of Boron, California",quarry blast
2015-02-11T00:18:43.500Z,18.7761,-67.4527,10,2.7,Md,3,327.6,0.4464627,0.3,pr,pr15042000,2015-02-11T08:21:17.478Z,"48km NW of San Antonio, Puerto Rico",earthquake
2015-02-11T00:13:23.970Z,37.2803333,-118.4146667,5.48,0.92,md,8,240,0.1355,0.04,nc,nc72391735,2015-02-11T04:44:04.312Z,"9km S of Bishop, California",earthquake
2015-02-11T00:02:42.000Z,61.5658,-149.7126,39.6,1.1,ml,,,,0.46,ak,ak11507682,2015-02-14T00:06:49.265Z,"8km NW of Knik-Fairview, Alaska",earthquake
2015-02-11T00:02:18.000Z,64.9893,-147.3854,0,1.3,ml,,,,0.18,ak,ak11506129,2015-02-14T00:06:32.989Z,"22km NNE of Badger, Alaska",earthquake
2015-02-11T00:02:01.000Z,62.1848,-151.3166,80.2,1.5,ml,,,,0.19,ak,ak11507680,2015-02-14T00:06:48.558Z,"64km WSW of Talkeetna, Alaska",earthquake
2015-02-10T23:59:24.540Z,33.6043333,-116.5631667,12.56,0.75,ml,25,122,0.02809,0.17,ci,ci37314928,2015-02-11T17:38:35.133Z,"12km ENE of Anza, California",earthquake
2015-02-10T23:50:44.320Z,39.8406667,-123.5111667,6.61,1.81,md,23,79,0.03959,0.08,nc,nc72391725,2015-02-11T03:13:02.751Z,"17km N of Laytonville, California",earthquake
2015-02-10T23:46:54.000Z,59.81,-152.0803,36.9,2.3,ml,,,,0.73,ak,ak11506124,2015-02-11T00:37:32.893Z,"14km WNW of Anchor Point, Alaska",earthquake
2015-02-10T23:38:44.800Z,38.8349991,-122.8121643,2.59,0.89,md,19,48,0.01738,0.03,nc,nc72391720,2015-02-10T23:40:19.550Z,"7km W of Cobb, California",earthquake
